"ID","Set Date","Net","Set Time","Set Flow Rotor Count","Set 30 Seconds Count","Set Rotor Delta","Water Temperature on Set","Water Temperature on Pull","Pull Time","Pull Flow Rotor Count","Pull 30 sec Rotor Count","Pull Rotor Delta","Comments","Examined","Larvae Found","Cod Confirmed","Larvae Comments","Weather","cSettime","cPulltime","Soak Time","Pull Date","Source","Depth (m)","Total Rotor Delta","Delta per Hour","Average set and pull 30 sec delta","Av rotor if over whole soak time","Maccullochella larvae","Perca larvae","Cyprinus larvae","Other species","Location","SoakHours","OrigTotalRotor","YearOnly","Day of Year","CreatedDate","SiteName"
703,24/11/2011 0:00:00,"Eel net",30/12/1899 17:30:00,,,,,,30/12/1899 10:00:00,,,,,0,0,0,,,24/11/2011 17:30:00,25/11/2011 10:00:00,30/12/1899 16:30:00,25/11/2011 0:00:00,,,,,,,22,,,,5,16.50,,2011,328,,"Bullen Range"
704,24/11/2011 0:00:00,"Drift net 4",30/12/1899 18:00:00,137327,,,,,30/12/1899 9:30:00,,267247,,"129920",0,0,0,,,24/11/2011 18:00:00,25/11/2011 9:30:00,30/12/1899 15:30:00,25/11/2011 0:00:00,,,129920.00,8661.33,,,8,,,,5,15.50,129920,2011,328,,"Bullen Range"
705,24/11/2011 0:00:00,"Drift net 5",30/12/1899 18:00:00,990074,,,,,30/12/1899 9:30:00,,1090003,,"99928",0,0,0,,,24/11/2011 18:00:00,25/11/2011 9:30:00,30/12/1899 15:30:00,25/11/2011 0:00:00,,,99929.00,6661.93,,,9,,,,5,15.50,-900071,2011,328,,"Bullen Range"
706,28/11/2011 0:00:00,"Eel net",30/12/1899 18:00:00,,,,,,30/12/1899 10:00:00,,,,,0,0,0,,,28/11/2011 18:00:00,29/11/2011 10:00:00,30/12/1899 16:00:00,29/11/2011 0:00:00,,,,,,,0,1,,3,6,15.99,,2011,332,,"Nerreman"
707,28/11/2011 0:00:00,"Drift net 4",30/12/1899 18:00:00,267320,,,,,30/12/1899 9:30:00,,,,"939073",0,0,0,,,28/11/2011 18:00:00,29/11/2011 9:30:00,30/12/1899 15:30:00,29/11/2011 0:00:00,,,,,,,0,,,,6,15.50,,2011,332,,"Nerreman"
708,28/11/2011 0:00:00,"Drift net 5",30/12/1899 18:00:00,90057,,,,,30/12/1899 9:30:00,,,,"933847",0,0,0,,,28/11/2011 18:00:00,29/11/2011 9:30:00,30/12/1899 15:30:00,29/11/2011 0:00:00,,,,,,,0,,,,6,15.50,,2011,332,,"Nerreman"
709,29/11/2011 0:00:00,"Eel net",30/12/1899 17:00:00,,,,,,30/12/1899 10:00:00,,,,,0,0,0,,,29/11/2011 17:00:00,30/11/2011 10:00:00,30/12/1899 17:00:00,30/11/2011 0:00:00,,,,,,,5,,2,,1,16.99,,2011,333,,"Tharwa Sandwash"
710,29/11/2011 0:00:00,"Drift net 4",30/12/1899 17:30:00,206335,,,,,30/12/1899 10:00:00,,1093838,,"887502",0,0,0,,,29/11/2011 17:30:00,30/11/2011 10:00:00,30/12/1899 16:30:00,30/11/2011 0:00:00,,,887503.00,55468.93,,,1,,,,1,16.50,-112497,2011,333,,"Tharwa Sandwash"
711,29/11/2011 0:00:00,"Drift net 5",30/12/1899 17:30:00,23891,,,,,30/12/1899 10:00:00,,932537,,"908646",0,0,0,,,29/11/2011 17:30:00,30/11/2011 10:00:00,30/12/1899 16:30:00,30/11/2011 0:00:00,,,908646.00,56790.37,,,0,,,,1,16.50,908646,2011,333,,"Tharwa Sandwash"
712,1/12/2011 0:00:00,"Eel net",30/12/1899 17:30:00,,,,,,30/12/1899 10:00:00,,,,,0,0,0,,,1/12/2011 17:30:00,2/12/2011 10:00:00,30/12/1899 16:30:00,2/12/2011 0:00:00,,,,,,,0,,24,,1,16.50,,2011,335,,"Tharwa Sandwash"
713,1/12/2011 0:00:00,"Drift net 4",30/12/1899 17:30:00,93832,,,,,30/12/1899 10:00:00,,283248,,"189416",0,0,0,,,1/12/2011 17:30:00,2/12/2011 10:00:00,30/12/1899 16:30:00,2/12/2011 0:00:00,,,189416.00,11838.50,,,0,,2,,1,16.50,189416,2011,335,,"Tharwa Sandwash"
714,1/12/2011 0:00:00,"Drift net 5",30/12/1899 17:30:00,932548,,,,,30/12/1899 10:00:00,,1245530,,"312981",0,0,0,,,1/12/2011 17:30:00,2/12/2011 10:00:00,30/12/1899 16:30:00,2/12/2011 0:00:00,,,312982.00,19561.37,,,0,,,,1,16.50,-687018,2011,335,,"Tharwa Sandwash"
715,5/12/2011 0:00:00,"Eel net",30/12/1899 18:00:00,,,,,,30/12/1899 10:00:00,,,,,0,0,0,,,5/12/2011 18:00:00,6/12/2011 10:00:00,30/12/1899 16:00:00,6/12/2011 0:00:00,,,,,,,1,,,,2,15.99,,2011,339,,"Lanyon"
716,5/12/2011 0:00:00,"Drift net 4",30/12/1899 18:00:00,245549,,,,,30/12/1899 9:30:00,,300000,,"54451",0,0,0,,,5/12/2011 18:00:00,6/12/2011 9:30:00,30/12/1899 15:30:00,6/12/2011 0:00:00,,,54451.00,3630.06,,,0,,,,2,15.50,54451,2011,339,,"Lanyon"
717,5/12/2011 0:00:00,"Drift net 5",30/12/1899 18:00:00,283288,,,,,30/12/1899 9:30:00,,435928,,"152640",0,0,0,,,5/12/2011 18:00:00,6/12/2011 9:30:00,30/12/1899 15:30:00,6/12/2011 0:00:00,,,152640.00,10176.00,,,0,,,,2,15.50,152640,2011,339,,"Lanyon"
718,6/12/2011 0:00:00,"Drift net 6",30/12/1899 17:00:00,300039,,,,,30/12/1899 9:30:00,,610106,,"310067",0,0,0,,,6/12/2011 17:00:00,7/12/2011 9:30:00,30/12/1899 16:30:00,7/12/2011 0:00:00,,,310067.00,19379.18,,,0,,1,,3,16.50,310067,2011,340,,"Murramore"
719,6/12/2011 0:00:00,"Drift net 7",30/12/1899 17:00:00,435952,,,,,30/12/1899 9:30:00,,574547,,"138595",0,0,0,,,6/12/2011 17:00:00,7/12/2011 9:30:00,30/12/1899 16:30:00,7/12/2011 0:00:00,,,138595.00,8662.18,,,1,,14,,3,16.50,138595,2011,340,,"Murramore"
720,7/12/2011 0:00:00,"Eel net",30/12/1899 17:30:00,,,,,,30/12/1899 9:30:00,,,,,0,0,0,,,7/12/2011 17:30:00,8/12/2011 9:30:00,30/12/1899 16:00:00,8/12/2011 0:00:00,,,,,,,0,4,12,1,4,16.00,,2011,341,,"Kambah Pool"
721,7/12/2011 0:00:00,"Drift net 6",30/12/1899 18:00:00,610133,,,,,30/12/1899 9:00:00,,1604595,,"994461",0,0,0,,,7/12/2011 18:00:00,8/12/2011 9:00:00,30/12/1899 15:00:00,8/12/2011 0:00:00,,,994462.00,66297.46,,,0,1,3,,4,15.00,-5538,2011,341,,"Kambah Pool"
722,7/12/2011 0:00:00,"Drift net 7",30/12/1899 18:00:00,574678,,,,,30/12/1899 9:00:00,,1200999,,"626320",0,0,0,,,7/12/2011 18:00:00,8/12/2011 9:00:00,30/12/1899 15:00:00,8/12/2011 0:00:00,,,626321.00,41754.73,,,0,5,10,,4,15.00,-373679,2011,341,,"Kambah Pool"
723,8/12/2011 0:00:00,"Eel net",30/12/1899 18:00:00,,,,,,30/12/1899 10:00:00,,,,,0,0,0,,,8/12/2011 18:00:00,9/12/2011 10:00:00,30/12/1899 16:00:00,9/12/2011 0:00:00,,,,,,,0,,15,,5,15.99,,2011,342,,"Bullen Range"
724,8/12/2011 0:00:00,"Drift net 6",30/12/1899 18:30:00,604641,,,,,30/12/1899 9:30:00,,1305754,,"701112",0,0,0,,,8/12/2011 18:30:00,9/12/2011 9:30:00,30/12/1899 15:00:00,9/12/2011 0:00:00,,,701113.00,46740.86,,,0,,5,,5,15.00,-298887,2011,342,,"Bullen Range"
725,8/12/2011 0:00:00,"Drift net 7",30/12/1899 18:30:00,201040,,,,,30/12/1899 9:30:00,,864035,,"662995",0,0,0,,,8/12/2011 18:30:00,9/12/2011 9:30:00,30/12/1899 15:00:00,9/12/2011 0:00:00,,,662995.00,44199.66,,,0,,1,,5,15.00,662995,2011,342,,"Bullen Range"
726,12/12/2011 0:00:00,"Eel net",30/12/1899 18:00:00,,,,,,30/12/1899 10:00:00,,,,,0,0,0,,,12/12/2011 18:00:00,13/12/2011 10:00:00,30/12/1899 16:00:00,13/12/2011 0:00:00,,,,,,,0,,,,6,15.99,,2011,346,,"Nerreman"
727,12/12/2011 0:00:00,"Drift net 6",30/12/1899 19:00:00,305778,,,,,30/12/1899 9:30:00,,506922,,"201144",0,0,0,,,12/12/2011 19:00:00,13/12/2011 9:30:00,30/12/1899 14:30:00,13/12/2011 0:00:00,,,201144.00,14367.42,,,0,1,1,,6,14.50,201144,2011,346,,"Nerreman"
728,12/12/2011 0:00:00,"Drift net 8",30/12/1899 19:00:00,864093,,,,,30/12/1899 9:30:00,,1041451,,"177357",0,0,0,,,12/12/2011 19:00:00,13/12/2011 9:30:00,30/12/1899 14:30:00,13/12/2011 0:00:00,,,177358.00,12668.42,,,0,,1,,6,14.50,-822642,2011,346,,"Nerreman"
729,13/12/2011 0:00:00,"Eel net",30/12/1899 17:30:00,,,,,,30/12/1899 10:00:00,,,,,0,0,0,,,13/12/2011 17:30:00,14/12/2011 10:00:00,30/12/1899 16:30:00,14/12/2011 0:00:00,,,,,,,0,,18,1,1,16.50,,2011,347,,"Tharwa Sandwash"
730,13/12/2011 0:00:00,"Drift net 6",30/12/1899 18:00:00,506973,,,,,30/12/1899 9:30:00,,799997,,"293024",0,0,0,,,13/12/2011 18:00:00,14/12/2011 9:30:00,30/12/1899 15:30:00,14/12/2011 0:00:00,,,293024.00,19534.93,,,0,,,,1,15.50,293024,2011,347,,"Tharwa Sandwash"
731,13/12/2011 0:00:00,"Drift net 8",30/12/1899 18:00:00,41525,,,,,30/12/1899 9:30:00,,405334,,"363809",0,0,0,,,13/12/2011 18:00:00,14/12/2011 9:30:00,30/12/1899 15:30:00,14/12/2011 0:00:00,,,363809.00,24253.93,,,0,,1,,1,15.50,363809,2011,347,,"Tharwa Sandwash"
732,14/12/2011 0:00:00,"Eel net",30/12/1899 17:30:00,,,,,,30/12/1899 10:00:00,,,,,0,0,0,,,14/12/2011 17:30:00,15/12/2011 10:00:00,30/12/1899 16:30:00,15/12/2011 0:00:00,,,,,,,0,2,,,2,16.50,,2011,348,,"Lanyon"
733,14/12/2011 0:00:00,"Drift net 6",30/12/1899 17:00:00,800061,,,,,30/12/1899 9:30:00,,915484,,"115435",0,0,0,,,14/12/2011 17:00:00,15/12/2011 9:30:00,30/12/1899 16:30:00,15/12/2011 0:00:00,,,115423.00,7213.93,,,0,1,,,2,16.50,115423,2011,348,,"Lanyon"
734,14/12/2011 0:00:00,"Drift net 8",30/12/1899 17:00:00,405400,,,,,30/12/1899 9:30:00,,825977,,"420577",0,0,0,,,14/12/2011 17:00:00,15/12/2011 9:30:00,30/12/1899 16:30:00,15/12/2011 0:00:00,,,420577.00,26286.06,,,0,,,,2,16.50,420577,2011,348,,"Lanyon"
735,15/12/2011 0:00:00,"Eel net",30/12/1899 18:00:00,,,,,,30/12/1899 10:00:00,,,,,0,0,0,,,15/12/2011 18:00:00,16/12/2011 10:00:00,30/12/1899 16:00:00,16/12/2011 0:00:00,,,,,,,0,12,,,3,15.99,,2011,349,,"Murramore"
736,15/12/2011 0:00:00,"Drift net 6",30/12/1899 17:30:00,915535,,,,,30/12/1899 9:30:00,,1493279,,"577743",0,0,0,,,15/12/2011 17:30:00,16/12/2011 9:30:00,30/12/1899 16:00:00,16/12/2011 0:00:00,,,577744.00,36109.00,,,0,3,,,3,16.00,-422256,2011,349,,"Murramore"
737,15/12/2011 0:00:00,"Drift net 8",30/12/1899 17:30:00,826066,,,,,30/12/1899 9:30:00,,1139614,,"313547",0,0,0,,,15/12/2011 17:30:00,16/12/2011 9:30:00,30/12/1899 16:00:00,16/12/2011 0:00:00,,,313548.00,19596.75,,,0,10,,,3,16.00,-686452,2011,349,,"Murramore"
738,19/12/2011 0:00:00,"Eel net",30/12/1899 18:00:00,,,,,,30/12/1899 10:00:00,,,,,0,0,0,,,19/12/2011 18:00:00,20/12/2011 10:00:00,30/12/1899 16:00:00,20/12/2011 0:00:00,,,,,,,0,1,,1,4,15.99,,2011,353,,"Kambah Pool"
739,19/12/2011 0:00:00,"Drift net 6",30/12/1899 18:00:00,493332,,,,,30/12/1899 9:30:00,,686897,,"193565",0,0,0,,,19/12/2011 18:00:00,20/12/2011 9:30:00,30/12/1899 15:30:00,20/12/2011 0:00:00,,,193565.00,12904.33,,,0,,,,4,15.50,193565,2011,353,,"Kambah Pool"
740,19/12/2011 0:00:00,"Drift net 8",30/12/1899 18:00:00,139696,,,,,30/12/1899 9:30:00,,217311,,"77615",0,0,0,,,19/12/2011 18:00:00,20/12/2011 9:30:00,30/12/1899 15:30:00,20/12/2011 0:00:00,,,77615.00,5174.33,,,1,,,,4,15.50,77615,2011,353,,"Kambah Pool"
741,20/12/2011 0:00:00,"Eel net",30/12/1899 17:30:00,,,,,,30/12/1899 10:00:00,,,,,0,0,0,,,20/12/2011 17:30:00,21/12/2011 10:00:00,30/12/1899 16:30:00,21/12/2011 0:00:00,,,,,,,0,,,3,5,16.50,,2011,354,,"Bullen Range"
742,20/12/2011 0:00:00,"Drift net 6",30/12/1899 17:30:00,686945,,,,,30/12/1899 9:30:00,,904097,,"217152",0,0,0,,,20/12/2011 17:30:00,21/12/2011 9:30:00,30/12/1899 16:00:00,21/12/2011 0:00:00,,,217152.00,13572.00,,,0,,,,5,16.00,217152,2011,354,,"Bullen Range"
743,20/12/2011 0:00:00,"Drift net 8",30/12/1899 17:30:00,217402,,,,,30/12/1899 9:30:00,,664840,,"447438",0,0,0,,,20/12/2011 17:30:00,21/12/2011 9:30:00,30/12/1899 16:00:00,21/12/2011 0:00:00,,,447438.00,27964.87,,,0,,,,5,16.00,447438,2011,354,,"Bullen Range"
744,21/12/2011 0:00:00,"Eel net",30/12/1899 17:30:00,,,,,,30/12/1899 9:30:00,,,,,0,0,0,,,21/12/2011 17:30:00,22/12/2011 9:30:00,30/12/1899 16:00:00,22/12/2011 0:00:00,,,,,,,0,,,1,6,16.00,,2011,355,,"Nerreman"
745,21/12/2011 0:00:00,"Drift net 6",30/12/1899 17:30:00,904193,,,,,30/12/1899 9:30:00,,1059428,,"155234",0,0,0,,,21/12/2011 17:30:00,22/12/2011 9:30:00,30/12/1899 16:00:00,22/12/2011 0:00:00,,,155235.00,9702.18,,,0,,,,6,16.00,-844765,2011,355,,"Nerreman"
746,21/12/2011 0:00:00,"Drift net 8",30/12/1899 17:30:00,664908,,,,,30/12/1899 9:30:00,,741636,,"76728",0,0,0,,,21/12/2011 17:30:00,22/12/2011 9:30:00,30/12/1899 16:00:00,22/12/2011 0:00:00,,,76728.00,4795.50,,,0,,,,6,16.00,76728,2011,355,,"Nerreman"
752,14/10/2013 0:00:00,"Drift net 4",30/12/1899 15:50:00,478957,479334,377,,,30/12/1899 9:22:00,526655,526688,33,,1,0,0,,,14/10/2013 15:50:00,15/10/2013 9:22:00,30/12/1899 17:32:00,15/10/2013 0:00:00,,,47731.00,2807.70,205.00,431320.00,0,,,,6,17.53,,2013,287,21/10/2013 9:58:35,"Nerreman"
753,14/10/2013 0:00:00,"Drift net 3",30/12/1899 15:52:00,569922,570714,792,,,30/12/1899 9:22:00,790254,790349,95,,1,0,0,,,14/10/2013 15:52:00,15/10/2013 9:22:00,30/12/1899 17:30:00,15/10/2013 0:00:00,,1.20,220427.00,12966.29,443.50,931349.99,0,0,0,0,6,17.49,,2013,287,28/10/2013 9:05:55,"Nerreman"
754,15/10/2013 0:00:00,"Drift net 4",30/12/1899 13:00:00,526742,526761,19,,16.80,30/12/1899 10:00:00,706497,706611,114,,1,0,0,,,15/10/2013 13:00:00,16/10/2013 10:00:00,30/12/1899 21:00:00,16/10/2013 0:00:00,,,179869.00,8565.19,66.50,167580.00,0,,,,1,21.00,,2013,288,28/10/2013 9:11:17,"Tharwa Sandwash"
755,15/10/2013 0:00:00,"Drift net 3",30/12/1899 13:05:00,790398,791143,745,,16.80,30/12/1899 10:04:00,947026,947070,44,,1,0,0,,,15/10/2013 13:05:00,16/10/2013 10:04:00,30/12/1899 20:59:00,16/10/2013 0:00:00,,,156672.00,7833.60,394.50,993350.99,0,,,,1,20.98,,2013,288,28/10/2013 9:14:29,"Tharwa Sandwash"
756,16/10/2013 0:00:00,"Drift net 2",30/12/1899 13:00:00,90396,91060,664,,17.00,30/12/1899 10:34:00,361466,361689,223,,1,0,0,,,16/10/2013 13:00:00,17/10/2013 10:34:00,30/12/1899 21:34:00,17/10/2013 0:00:00,,,271293.00,12918.71,443.50,1147778.00,0,,,,4,21.56,,2013,289,28/10/2013 9:18:14,"Kambah Pool"
757,16/10/2013 0:00:00,"Drift net 3",30/12/1899 12:40:00,947138,947194,56,,,30/12/1899 9:27:00,1206616,1206684,68,,1,0,0,,,16/10/2013 12:40:00,17/10/2013 9:27:00,30/12/1899 20:47:00,17/10/2013 0:00:00,,,259546.00,12977.30,62.00,154627.99,0,,,,2,20.78,,2013,289,28/10/2013 9:20:03,"Lanyon"
758,16/10/2013 0:00:00,"Drift net 4",30/12/1899 12:43:00,706992,707348,356,,,30/12/1899 9:30:00,902999,903066,67,,1,0,0,,,16/10/2013 12:43:00,17/10/2013 9:30:00,30/12/1899 20:47:00,17/10/2013 0:00:00,,,196074.00,9803.70,211.50,527480.99,0,,,,2,20.78,,2013,289,28/10/2013 9:23:17,"Lanyon"
759,17/10/2013 0:00:00,"Drift net 3",30/12/1899 15:30:00,266842,266990,148,,,30/12/1899 10:00:00,294739,294750,11,,1,0,0,,,17/10/2013 15:30:00,18/10/2013 10:00:00,30/12/1899 18:30:00,18/10/2013 0:00:00,,,27908.00,1550.44,79.50,176489.99,0,,,,5,18.49,,2013,290,28/10/2013 9:26:18,"Bullen Range"
760,17/10/2013 0:00:00,"Drift net 4",30/12/1899 15:33:00,903105,903298,193,,,30/12/1899 10:00:00,905847,905922,75,,1,0,0,,,17/10/2013 15:33:00,18/10/2013 10:00:00,30/12/1899 18:27:00,18/10/2013 0:00:00,,,2817.00,156.50,134.00,296675.99,0,,,,5,18.44,,2013,290,28/10/2013 9:29:07,"Bullen Range"
761,17/10/2013 0:00:00,"Drift net 1",30/12/1899 12:36:00,292379,293421,1042,,,30/12/1899 9:00:00,683150,683367,217,,1,0,0,,,17/10/2013 12:36:00,18/10/2013 9:00:00,30/12/1899 20:24:00,18/10/2013 0:00:00,,,390988.00,19549.40,629.50,1541015.99,0,,,,3,20.39,,2013,290,28/10/2013 9:34:09,"Murramore"
762,17/10/2013 0:00:00,"Drift net 2",30/12/1899 12:34:00,362055,363132,1077,,,30/12/1899 9:00:00,1350634,1350758,124,"This net has a problem with 3rd digit on flow meter. Added a million.",1,0,0,,,17/10/2013 12:34:00,18/10/2013 9:00:00,30/12/1899 20:26:00,18/10/2013 0:00:00,,,988703.00,49435.15,600.50,1472426.00,0,,,,3,20.43,,2013,290,28/10/2013 9:36:02,"Murramore"
763,21/10/2013 0:00:00,"Drift net 3",30/12/1899 15:45:00,294891,295165,274,19.80,19.20,30/12/1899 9:32:00,379561,379585,24,,1,0,0,,,21/10/2013 15:45:00,22/10/2013 9:32:00,30/12/1899 17:47:00,22/10/2013 0:00:00,,,84694.00,4982.00,149.00,317965.99,0,,,,6,17.78,,2013,294,28/10/2013 13:25:01,"Nerreman"
764,21/10/2013 0:00:00,"Drift net 4",30/12/1899 15:48:00,905959,906206,247,19.80,19.20,30/12/1899 9:28:00,926471,926476,5,,1,0,0,,,21/10/2013 15:48:00,22/10/2013 9:28:00,30/12/1899 17:40:00,22/10/2013 0:00:00,,,20517.00,1206.88,126.00,267119.99,0,,,,6,17.66,,2013,294,28/10/2013 13:35:12,"Nerreman"
765,22/10/2013 0:00:00,"Drift net 3",30/12/1899 16:54:00,379674,379991,317,19.40,18.50,30/12/1899 9:31:00,429966,429991,25,,1,0,0,,,22/10/2013 16:54:00,23/10/2013 9:31:00,30/12/1899 16:37:00,23/10/2013 0:00:00,,1.00,50317.00,3144.81,171.00,340973.99,0,,,,1,16.61,,2013,295,28/10/2013 13:37:07,"Tharwa Sandwash"
766,22/10/2013 0:00:00,"Drift net 4",30/12/1899 16:56:00,926520,927125,605,19.40,18.50,30/12/1899 9:35:00,1059343,1059481,138,"added a million",1,0,0,,,22/10/2013 16:56:00,23/10/2013 9:35:00,30/12/1899 16:39:00,23/10/2013 0:00:00,,1.10,132961.00,8310.06,371.50,742256.99,0,,,,1,16.64,,2013,295,28/10/2013 13:39:09,"Tharwa Sandwash"
767,23/10/2013 0:00:00,"Drift net 3",30/12/1899 14:05:00,430425,430803,378,19.10,16.80,30/12/1899 9:44:00,728739,728941,202,,1,0,0,,,23/10/2013 14:05:00,24/10/2013 9:44:00,30/12/1899 19:39:00,24/10/2013 0:00:00,,0.90,298516.00,15711.36,290.00,683819.99,0,,,,2,19.64,,2013,296,28/10/2013 13:43:21,"Lanyon"
768,23/10/2013 0:00:00,"Drift net 4",30/12/1899 14:10:00,60157,60578,421,19.10,16.80,30/12/1899 9:36:00,261350,261460,110,,1,0,0,,,23/10/2013 14:10:00,24/10/2013 9:36:00,30/12/1899 19:26:00,24/10/2013 0:00:00,,1.10,201303.00,10594.89,265.50,619145.99,0,,,,2,19.43,,2013,296,28/10/2013 13:45:21,"Lanyon"
769,23/10/2013 0:00:00,"Drift net 2",30/12/1899 15:09:00,359905,360409,504,19.90,18.50,30/12/1899 10:49:00,639071,639133,62,,1,0,0,,,23/10/2013 15:09:00,24/10/2013 10:49:00,30/12/1899 19:40:00,24/10/2013 0:00:00,,0.90,279228.00,14696.21,283.00,667880.00,0,,,,4,19.66,,2013,296,28/10/2013 13:46:56,"Kambah Pool"
770,23/10/2013 0:00:00,"Drift net 1",30/12/1899 15:13:00,683425,683577,152,19.90,18.50,30/12/1899 10:51:00,701078,701192,114,"Caught in eddy low flow.",1,0,0,,,23/10/2013 15:13:00,24/10/2013 10:51:00,30/12/1899 19:38:00,24/10/2013 0:00:00,,0.88,17767.00,935.10,133.00,313347.99,0,,,,4,19.63,,2013,296,28/10/2013 13:48:29,"Kambah Pool"
771,28/10/2013 0:00:00,"Drift net 2",30/12/1899 16:01:00,639166,639420,254,,,30/12/1899 9:10:00,714230,714283,53,,0,0,0,,,28/10/2013 16:01:00,29/10/2013 9:10:00,30/12/1899 17:09:00,29/10/2013 0:00:00,,,75117.00,4418.64,153.50,315903.00,0,,,,6,17.15,,2013,301,1/11/2013 16:06:47,"Nerreman"
772,28/10/2013 0:00:00,"Drift net 1",30/12/1899 16:02:00,701203,701645,442,,,30/12/1899 9:13:00,797734,797741,7,,1,0,0,,,28/10/2013 16:02:00,29/10/2013 9:13:00,30/12/1899 17:11:00,29/10/2013 0:00:00,,,96538.00,5678.70,224.50,462918.99,0,,,,6,17.18,,2013,301,1/11/2013 16:09:45,"Nerreman"
773,29/10/2013 0:00:00,"Drift net 3",30/12/1899 15:40:00,729049,729592,543,,,30/12/1899 9:54:00,869982,870048,66,,0,0,0,,,29/10/2013 15:40:00,30/10/2013 9:54:00,30/12/1899 18:14:00,30/10/2013 0:00:00,,,140999.00,7833.27,304.50,666245.99,0,,,,,18.23,,2013,302,1/11/2013 16:18:11,"Tharwa Sandwash"
774,29/10/2013 0:00:00,"Drift net 4",30/12/1899 15:44:00,261509,262094,585,19.80,16.40,30/12/1899 9:50:00,361803,361892,89,,1,0,0,,,29/10/2013 15:44:00,30/10/2013 9:50:00,30/12/1899 18:06:00,30/10/2013 0:00:00,,,100383.00,5576.83,337.00,731963.99,0,,,,,18.09,,2013,302,10/11/2013 14:55:06,"Tharwa Sandwash"
775,30/10/2013 0:00:00,"Drift net 3",30/12/1899 14:33:00,870147,870493,346,19.00,,30/12/1899 10:28:00,1800564,1800707,143,"Added a million",1,0,0,,,30/10/2013 14:33:00,31/10/2013 10:28:00,30/12/1899 19:55:00,31/10/2013 0:00:00,,,930560.00,48976.84,244.50,584355.00,0,,,,,19.91,,2013,303,10/11/2013 14:59:33,"Lanyon"
776,30/10/2013 0:00:00,"Drift net 4",30/12/1899 14:31:00,361978,362574,596,19.00,,30/12/1899 10:24:00,1087618,1087878,260,"added a mill",1,0,0,,,30/10/2013 14:31:00,31/10/2013 10:24:00,30/12/1899 19:53:00,31/10/2013 0:00:00,,,725900.00,38205.26,428.00,1021208.00,0,,,,,19.88,,2013,303,10/11/2013 15:01:36,"Lanyon"
777,30/10/2013 0:00:00,"Drift net 2",30/12/1899 15:58:00,714338,714806,468,20.10,19.00,30/12/1899 11:32:00,921295,921415,120,"possibly needs a mill added (long soak time)",1,0,0,,,30/10/2013 15:58:00,31/10/2013 11:32:00,30/12/1899 19:34:00,31/10/2013 0:00:00,,,207077.00,10898.78,294.00,690312.00,0,,,,,19.56,,2013,303,10/11/2013 15:08:25,"Kambah Pool"
778,30/10/2013 0:00:00,"Drift net 1",30/12/1899 16:01:00,797838,798171,333,20.10,19.00,30/12/1899 11:34:00,960217,960256,39,,0,0,0,,,30/10/2013 16:01:00,31/10/2013 11:34:00,30/12/1899 19:33:00,31/10/2013 0:00:00,,,162418.00,8548.31,186.00,436355.99,0,,,,,19.54,,2013,303,10/11/2013 15:13:14,"Kambah Pool"
779,31/10/2013 0:00:00,"Drift net 1",30/12/1899 16:58:00,921465,922188,723,19.80,,30/12/1899 9:23:00,1321719,1321773,54,"added a million",1,0,0,,,31/10/2013 16:58:00,1/11/2013 9:23:00,30/12/1899 16:25:00,1/11/2013 0:00:00,,,400308.00,25019.25,388.50,765345.00,0,,,,,16.41,,2013,304,12/11/2013 16:05:51,"Murramore"
780,31/10/2013 0:00:00,"Drift net 2",30/12/1899 17:00:00,960298,960686,388,19.80,,30/12/1899 9:17:00,1190652,1190692,40,"added a mill",1,0,0,,,31/10/2013 17:00:00,1/11/2013 9:17:00,30/12/1899 16:17:00,1/11/2013 0:00:00,,,230394.00,14399.62,214.00,418155.99,0,,,,,16.28,,2013,304,12/11/2013 16:09:40,"Murramore"
781,31/10/2013 0:00:00,"Drift net 3",30/12/1899 16:00:00,87952,88005,53,20.00,,30/12/1899 11:15:00,999980,1000044,64,,0,0,0,,,31/10/2013 16:00:00,1/11/2013 11:15:00,30/12/1899 19:15:00,1/11/2013 0:00:00,,,912092.00,48004.84,58.50,135135.00,0,,,,,19.25,,2013,304,12/11/2013 16:16:30,"Bullen Range"
782,31/10/2013 0:00:00,"Drift net 4",30/12/1899 16:08:00,800769,800895,126,20.00,,30/12/1899 11:10:00,800951,800952,1,,1,0,0,,,31/10/2013 16:08:00,1/11/2013 11:10:00,30/12/1899 19:02:00,1/11/2013 0:00:00,,,183.00,9.63,63.50,145034.00,0,,,,,19.03,,2013,304,12/11/2013 16:25:07,"Bullen Range"
783,4/11/2013 0:00:00,"Drift net 2",30/12/1899 15:56:00,190774,191283,509,21.70,18.80,30/12/1899 9:49:00,349733,349810,77,,1,0,0,,,4/11/2013 15:56:00,5/11/2013 9:49:00,30/12/1899 17:53:00,5/11/2013 0:00:00,,0.90,159036.00,9355.05,293.00,628777.99,0,,,,,17.88,,2013,308,12/11/2013 16:28:19,"Nerreman"
784,4/11/2013 0:00:00,"Drift net 1",30/12/1899 15:58:00,321896,322292,396,21.70,18.80,30/12/1899 9:47:00,468957,468986,29,"2",1,0,0,,,4/11/2013 15:58:00,5/11/2013 9:47:00,30/12/1899 17:49:00,5/11/2013 0:00:00,,0.90,147090.00,8652.35,212.50,454324.99,0,,,,,17.81,,2013,308,12/11/2013 16:31:49,"Nerreman"
